zz0055118;5.5;257
zz0055124;6.8;966
zz0055128;6.5;557
zz0055133;6.2;283
zz0055134;6.0;165
zz0055138;6.9;182
zz0055139;5.4;1224
zz0055144;4.8;164
zz0055146;7.4;715
zz0055148;7.1;110
zz0055151;5.9;685
zz0055152;5.9;2742
zz0055153;7.7;2767
zz0055156;6.4;134
zz0055163;5.7;134
zz0055168;6.9;136
zz0055169;6.0;140
zz0055178;5.5;269
zz0055182;6.1;332
zz0055184;7.2;16852
zz0055186;6.5;268
zz0055188;7.0;218
zz0055190;5.4;261
zz0055192;5.8;341
zz0055194;7.0;105
zz0055197;5.6;214
zz0055198;6.6;3630
zz0055200;6.7;2521
zz0055201;6.1;243
zz0055205;7.4;6329
zz0055207;6.8;6402
zz0055214;6.7;984
zz0055222;5.3;286
zz0055230;6.4;2470
zz0055232;6.9;379
zz0055233;8.8;4841
zz0055234;6.7;534
zz0055235;6.1;185
zz0055241;6.2;101
zz0055247;6.7;111
zz0055253;6.5;640
zz0055254;7.2;149029
zz0055256;7.9;18998
zz0055257;7.1;9750
zz0055261;6.2;255
zz0055262;5.7;408
zz0055264;5.3;278
zz0055266;6.7;131
zz0055270;7.2;737
zz0055277;7.1;18464
zz0055278;6.7;2645
zz0055279;6.5;986
zz0055283;7.0;531
zz0055287;6.8;109
zz0055291;6.6;321
zz0055294;3.6;2572
zz0055302;5.4;286
zz0055304;7.1;12240
zz0055305;6.2;130
zz0055307;6.9;664
zz0055308;6.5;425
zz0055309;7.3;340
zz0055310;7.9;2536
zz0055312;7.2;5922
zz0055317;6.7;103
zz0055318;6.7;855
zz0055323;4.3;205
zz0055328;4.5;110
zz0055331;7.0;104
zz0055336;7.2;747
zz0055342;6.2;716
zz0055348;5.9;122
zz0055353;8.0;6995
zz0055354;5.9;268
zz0055356;4.8;273
zz0055361;7.0;978
zz0055370;5.9;768
zz0055373;5.7;103
zz0055374;6.2;445
zz0055377;5.5;179
zz0055383;6.4;430
zz0055386;7.1;106
zz0055391;5.5;472
zz0055394;6.0;185
zz0055399;7.4;2842
zz0055401;6.3;166
zz0055402;6.2;266
zz0055404;6.5;148
zz0055408;3.7;1135
zz0055409;5.6;173
zz0055411;8.1;388
zz0055418;7.1;130
zz0055421;6.5;465
zz0055422;6.6;590
zz0055423;6.0;201
zz0055428;6.1;189
zz0055429;6.1;466
zz0055432;6.9;201
zz0055438;6.2;669
zz0055441;6.9;169
zz0055447;6.8;307
zz0055449;5.9;104
zz0055450;4.5;107
zz0055452;2.7;1357
zz0055453;5.9;421
zz0055456;4.9;379
zz0055457;5.8;105
zz0055458;5.3;893
zz0055459;5.1;101
zz0055464;6.7;1265
zz0055469;6.6;197
zz0055471;7.8;17373
zz0055478;5.4;247
zz0055479;4.9;139
zz0055484;7.0;278
zz0055487;6.8;624
zz0055488;6.7;219
zz0055489;6.9;1722
zz0055490;6.4;727
zz0055492;7.5;272
zz0055502;6.3;140
zz0055503;6.6;734
zz0055505;7.4;3819
zz0055506;7.5;4744
zz0055508;8.1;1260
zz0055516;5.8;811
zz0055518;5.0;271
zz0055524;6.0;706
zz0055526;6.0;1219
zz0055527;7.3;153
zz0055529;6.2;102
zz0055534;6.8;1120
zz0055535;7.3;664
zz0055538;6.3;273
zz0055539;7.2;1596
zz0055545;5.9;107
zz0055547;5.8;126
zz0055548;6.6;286
zz0055549;6.7;393
zz0055550;7.0;118
zz0055551;7.5;435
zz0055552;6.2;255
zz0055554;5.0;194
zz0055557;5.1;270
zz0055558;6.8;5232
zz0055562;2.1;2435
zz0055563;6.3;132
zz0055564;5.0;172
zz0055569;6.5;326
zz0055571;7.4;2936
zz0055572;7.5;15070
zz0055577;5.8;134
zz0055578;4.9;141
zz0055580;5.5;137
zz0055583;5.0;488
zz0055585;6.2;282
zz0055588;7.2;281
zz0055590;5.1;157
zz0055593;6.8;541
zz0055597;7.7;4964
zz0055599;5.6;942
zz0055601;8.2;21674
zz0055602;8.0;1421
zz0055608;6.1;5340
zz0055609;4.3;154
zz0055612;1.8;478
zz0055614;7.5;94819
zz0055615;5.3;195
zz0055618;7.7;2960
zz0055621;5.2;120
zz0055623;6.5;1481
zz0055626;5.8;566
zz0055627;5.8;535
zz0055630;8.2;107606
zz0055632;6.8;426
zz0055635;8.0;805
zz0055636;5.1;108
zz0055646;7.6;412
zz0055647;6.6;301
zz0055648;4.4;110
zz0055718;6.4;470
zz0055719;6.6;6500
zz0055724;8.0;978
zz0055728;7.7;6402
zz0055730;6.8;157
zz0055732;7.5;1033
zz0055738;6.8;1694
zz0055740;6.6;390
zz0055743;6.7;129
zz0055746;5.6;151
zz0055753;7.2;333
zz0055758;6.8;487
zz0055759;5.8;127
zz0055763;7.4;1027
zz0055766;5.7;155
zz0055767;6.9;114
zz0055774;6.9;5577
zz0055776;7.2;616
zz0055779;6.0;853
zz0055781;4.7;234
zz0055783;7.1;319
zz0055793;6.3;667
zz0055796;7.8;3891
zz0055797;6.2;1286
zz0055798;7.8;15728
zz0055799;7.1;188
zz0055804;5.3;186
zz0055805;7.1;3764
zz0055807;5.8;561
zz0055809;6.6;1797
zz0055811;5.0;294
zz0055816;7.3;318
zz0055819;5.8;739
zz0055821;7.0;413
zz0055824;7.7;25711
zz0055827;7.1;710
zz0055830;7.1;19897
zz0055831;6.1;2422
zz0055832;6.6;2126
zz0055839;6.6;319
zz0055841;5.6;717
zz0055844;7.1;2090
zz0055850;7.6;1867
zz0055852;7.9;15797
zz0055858;6.9;2108
zz0055861;7.1;157
zz0055863;5.5;101
zz0055864;6.4;527
zz0055865;5.9;288
zz0055866;4.7;119
zz0055867;6.0;402
zz0055868;6.5;364
zz0055870;6.2;232
zz0055871;7.5;2338
zz0055872;5.8;883
zz0055875;6.2;478
zz0055884;7.1;2298
zz0055885;5.0;202
zz0055887;4.0;136
zz0055892;7.2;2527
zz0055893;4.8;700
zz0055895;7.9;11206
zz0055902;4.6;1073
zz0055904;6.8;698
zz0055905;6.1;686
zz0055910;8.0;3039
zz0055913;8.1;11179
zz0055915;6.9;245
zz0055916;6.3;485
zz0055922;5.2;232
zz0055926;4.7;157
zz0055927;6.4;436
zz0055928;7.2;144418
zz0055932;5.4;149
zz0055935;5.9;107
zz0055936;7.1;518
zz0055945;7.3;155
zz0055946;2.2;5383
zz0055950;7.6;1264
zz0055960;6.6;492
zz0055962;6.7;437
zz0055963;6.1;594
zz0055966;6.5;467
zz0055972;7.2;4553
zz0055973;6.8;296
zz0055974;4.8;102
zz0055977;6.2;593
zz0055981;7.6;1733
zz0055987;6.3;199
zz0055988;5.8;1087
zz0055990;5.9;107
zz0055991;5.2;189
zz0055992;6.6;2193
zz0055993;5.7;125
zz0055994;6.9;191
zz0055998;7.3;2347
zz0056012;6.5;787
zz0056014;6.3;659
zz0056016;5.8;1004
zz0056017;7.2;1092
zz0056021;5.9;133
zz0056022;5.9;177
zz0056023;5.7;2657
zz0056026;4.9;110
zz0056032;5.8;218
zz0056034;6.7;184
zz0056037;6.6;458
zz0056040;6.2;1381
zz0056042;6.0;424
zz0056044;6.0;288
zz0056045;7.5;1339
zz0056048;7.1;5463
zz0056049;8.2;4802
zz0056051;6.8;125
zz0056052;7.4;457
zz0056053;6.9;143
zz0056055;4.6;286
zz0056056;5.2;635
zz0056057;5.4;424
zz0056058;8.7;37310
zz0056059;7.2;11484
zz0056062;6.9;6278
zz0056063;6.4;480
zz0056065;5.7;248
zz0056071;5.8;130
zz0056072;5.8;269
zz0056079;6.1;339
zz0056081;7.4;292
zz0056082;6.1;219
zz0056083;4.0;460
zz0056085;7.1;18210
zz0056089;6.1;343
zz0056093;7.0;1003
zz0056095;6.6;2751
zz0056096;6.7;239
zz0056098;5.6;102
zz0056101;6.5;297
zz0056104;5.9;239
zz0056105;6.4;323
zz0056107;6.5;220
zz0056109;5.6;211
zz0056110;6.4;818
zz0056111;8.1;30230
zz0056112;6.4;2194
zz0056117;5.7;255
zz0056121;7.2;727
zz0056124;5.4;172
zz0056126;6.5;234
zz0056127;4.8;1449
zz0056129;6.1;131
zz0056134;7.9;908
zz0056135;7.3;639
zz0056138;6.2;2332
zz0056139;6.3;213
zz0056141;7.3;1796
zz0056142;5.9;8233
zz0056148;6.4;238
zz0056158;7.0;277
zz0056160;8.0;1014
zz0056165;6.5;816
zz0056171;7.0;1596
zz0056172;8.3;261504
zz0056174;5.2;343
zz0056181;7.0;164
zz0056183;6.9;1468
zz0056186;6.3;526
zz0056187;6.8;380
zz0056193;7.6;90641
zz0056194;7.6;7662
zz0056195;7.6;7916
zz0056196;7.6;4477
zz0056197;7.8;51427
zz0056201;4.7;229
zz0056207;2.0;605
zz0056208;6.2;278
zz0056209;5.9;285
zz0056210;7.7;2171
zz0056211;4.7;1989
zz0056212;5.1;127
zz0056215;7.8;8077
zz0056216;6.2;285
zz0056217;8.1;67255
zz0056218;7.9;70205
zz0056219;5.9;1019
zz0056220;6.1;503
zz0056228;6.0;428
zz0056230;6.4;248
zz0056233;5.5;123
zz0056241;8.1;15609
zz0056243;6.1;177
zz0056248;7.0;140
zz0056249;5.5;371
zz0056255;6.9;4559
zz0056262;7.7;15641
zz0056264;7.3;14700
zz0056265;6.1;129
zz0056267;6.6;1277
zz0056268;6.5;333
zz0056271;7.2;707
zz0056277;6.7;2616
zz0056279;6.9;2910
zz0056283;6.9;434
zz0056285;6.4;761
zz0056289;6.8;1785
zz0056290;5.6;176
zz0056291;7.5;19607
zz0056293;3.9;777
zz0056302;7.0;527
zz0056305;5.2;340
zz0056307;6.9;831
zz0056308;6.7;948
zz0056312;6.6;170
zz0056315;6.5;1272
zz0056319;6.3;150
zz0056321;6.9;141
zz0056322;8.3;2691
zz0056325;6.0;122
zz0056327;7.8;3007
zz0056331;6.7;3630
zz0056333;5.8;104
zz0056335;6.8;1101
zz0056341;6.3;1114
zz0056343;4.8;332
zz0056346;6.9;1370
zz0056347;6.4;2810
zz0056349;6.1;336
zz0056350;6.0;875
zz0056352;6.4;1142
zz0056353;5.9;179
zz0056355;3.1;163
zz0056356;7.1;828
zz0056357;7.4;2088
zz0056358;5.5;205
zz0056363;5.6;168
zz0056366;7.1;124
zz0056368;6.5;3538
zz0056370;7.1;1287
zz0056371;7.0;2364
zz0056376;6.1;136
zz0056377;6.7;274
zz0056379;7.1;225
zz0056387;6.8;298
zz0056389;7.6;694
zz0056396;5.6;341
zz0056397;7.1;143
zz0056403;7.2;329
zz0056404;5.5;479
zz0056405;3.6;3512
zz0056406;7.8;3756
zz0056412;7.5;11808
zz0056415;1.8;1128
zz0056417;6.2;2405
zz0056424;6.5;1038
zz0056427;5.6;149
zz0056435;5.5;315
zz0056436;8.3;1440
zz0056443;8.1;31430
zz0056444;8.1;7629
zz0056446;7.0;129
zz0056447;6.1;591
zz0056448;4.8;176
zz0056452;6.9;2743
zz0056467;6.3;448
zz0056468;6.8;463
zz0056469;6.3;126
zz0056470;6.0;1070
zz0056472;5.5;159
zz0056478;5.5;100
zz0056480;5.5;750
zz0056485;5.3;106
zz0056491;6.4;172
zz0056496;6.6;637
zz0056499;2.7;1097
zz0056504;5.7;1460
zz0056509;6.2;248
zz0056512;8.3;8790
zz0056514;7.3;755
zz0056516;6.2;443
zz0056526;6.0;1061
zz0056528;5.2;375
zz0056537;7.6;844
zz0056541;7.3;6741
zz0056546;6.7;150
zz0056548;5.2;119
zz0056555;7.2;300
zz0056556;6.4;3540
zz0056558;4.7;375
zz0056560;5.5;456
zz0056565;5.8;414
zz0056566;6.0;632
zz0056567;5.3;164
zz0056568;7.1;608
zz0056572;3.0;103
zz0056573;5.9;413
zz0056575;6.7;8356
zz0056576;6.6;2959
zz0056579;6.4;918
zz0056580;5.9;806
zz0056581;7.2;451
zz0056582;7.9;606
zz0056583;5.8;220
zz0056584;7.5;154
zz0056585;6.0;1370
zz0056586;5.1;120
zz0056592;8.2;288787
zz0056599;5.6;107
zz0056601;5.3;245
zz0056604;6.9;476
zz0056606;6.4;1841
zz0056609;7.1;170
zz0056611;5.2;113
zz0056621;6.2;283
zz0056625;6.5;2104
zz0056626;6.7;1514
zz0056628;7.3;1052
zz0056629;4.8;172
zz0056630;6.1;527
zz0056632;6.7;1865
zz0056633;5.1;391
zz0056636;7.6;2280
zz0056637;4.8;109
zz0056639;5.7;357
zz0056640;6.7;140
zz0056646;5.0;141
zz0056648;4.8;653
zz0056649;6.8;264
zz0056651;6.0;180
zz0056657;6.9;429
zz0056658;5.9;329
zz0056659;5.5;142
zz0056661;5.9;170
zz0056663;8.0;26759
zz0056665;6.9;357
zz0056667;6.4;136
zz0056668;6.8;397
zz0056671;6.7;1861
zz0056673;5.8;630
zz0056675;6.3;775
zz0056676;6.6;1631
zz0056680;6.9;341
zz0056681;5.5;151
zz0056683;5.8;190
zz0056687;8.1;48788
zz0056692;4.3;606
zz0056693;4.4;803
zz0056695;5.0;116
zz0056696;6.1;126
zz0056700;6.4;1425
zz0056703;6.6;716
zz0056704;6.8;1694
zz0056709;5.9;609
zz0056710;5.0;184
zz0056714;7.6;4565
zz0056725;5.9;759
zz0056731;6.6;126
zz0056732;8.1;28767
zz0056733;5.8;133
zz0056734;7.1;109
zz0056736;7.9;17010
zz0056796;5.2;617
zz0056800;6.7;5889
zz0056801;8.0;106454
zz0056802;5.8;223
zz0056810;6.1;215
zz0056818;6.7;393
zz0056823;7.1;594
zz0056825;7.8;4756
zz0056836;6.9;114
zz0056844;7.2;816
zz0056845;6.5;1243
zz0056846;7.3;2781
zz0056847;6.1;406
zz0056850;7.7;725
zz0056854;6.6;397
zz0056856;7.0;186
zz0056860;5.8;1876
zz0056868;7.3;5750
zz0056869;7.7;167317
zz0056870;6.1;265
zz0056872;5.6;191
zz0056874;6.6;131
zz0056875;5.1;5784
zz0056876;7.4;176
zz0056883;7.2;776
zz0056885;7.6;284
zz0056886;7.0;469
zz0056892;6.7;124
zz0056894;5.5;253
zz0056897;5.4;699
zz0056903;7.0;2268
zz0056904;5.6;843
zz0056905;6.9;2782
zz0056906;6.1;690
zz0056907;6.8;2298
zz0056908;5.5;703
zz0056910;7.0;2848
zz0056912;6.4;2296
zz0056914;5.9;415
zz0056918;5.8;130
zz0056919;7.1;2296
zz0056921;7.2;347
zz0056923;7.9;66360
zz0056924;5.3;251
zz0056925;6.2;108
zz0056927;5.9;123
zz0056930;7.2;2460
zz0056931;6.2;3847
zz0056937;7.0;28653
zz0056940;6.1;1003
zz0056941;6.3;602
zz0056942;7.0;173
zz0056943;6.7;4955
zz0056945;8.0;2370
zz0056950;5.0;219
zz0056952;6.6;472
zz0056955;7.2;258
zz0056956;6.8;2493
zz0056957;6.3;872
zz0056960;6.0;158
zz0056961;3.1;1523
zz0056963;5.6;506
zz0056964;5.9;827
zz0056966;7.2;891
zz0056967;5.8;204
zz0056969;6.5;741
zz0056975;6.4;223
zz0056981;7.1;169
zz0056982;7.7;1050
zz0056983;5.7;6787
zz0056989;6.9;649
zz0056998;7.3;117
zz0056999;6.9;103
zz0057004;5.7;542
zz0057006;7.4;616
zz0057007;6.9;7598
zz0057012;8.4;441115
zz0057013;6.0;106
zz0057015;4.7;134
zz0057016;5.5;260
zz0057026;6.2;144
zz0057035;7.0;199
zz0057036;5.0;504
zz0057038;5.3;100
zz0057049;5.7;151
zz0057051;6.7;1753
zz0057055;6.4;247
zz0057058;8.0;8119
zz0057060;5.9;379
zz0057062;5.4;101
zz0057063;6.1;1637
zz0057066;5.4;288
zz0057069;6.4;776
zz0057071;5.6;2992
zz0057073;5.9;334
zz0057076;7.4;115330
zz0057078;6.8;3237
zz0057080;6.8;667
zz0057082;5.8;204
zz0057083;5.9;2797
zz0057085;5.6;181
zz0057089;7.4;258
zz0057090;6.2;790
zz0057091;8.0;22412
zz0057093;6.9;1623
zz0057095;5.5;134
zz0057098;6.5;105
zz0057100;5.2;599
zz0057101;7.1;266
zz0057102;6.1;535
zz0057103;6.5;145
zz0057105;4.8;201
zz0057106;6.5;172
zz0057109;7.0;100
zz0057111;2.9;314
zz0057115;8.2;219677
zz0057120;7.0;131
zz0057121;6.0;258
zz0057122;4.7;150
zz0057127;7.1;140
zz0057128;6.8;5838
zz0057129;7.5;33652
zz0057130;6.2;198
zz0057134;6.8;1332
zz0057138;6.2;225
zz0057140;6.3;150
zz0057152;6.5;547
zz0057153;5.2;195
zz0057155;5.0;516
zz0057156;4.7;292
zz0057160;5.2;415
zz0057162;6.8;343
zz0057163;7.8;19074
zz0057165;6.0;122
zz0057168;7.0;1295
zz0057171;7.3;7675
zz0057176;7.3;975
zz0057178;5.2;424
zz0057180;7.1;3887
zz0057181;2.2;4590
zz0057182;5.4;160
zz0057183;6.6;851
zz0057187;7.4;16750
zz0057189;5.2;211
zz0057191;6.2;2237
zz0057193;7.5;37207
zz0057196;7.5;487
zz0057197;7.3;23581
zz0057200;6.4;789
zz0057207;7.2;2233
zz0057212;7.5;798
zz0057215;6.0;910
zz0057219;6.9;366
zz0057220;7.1;253
zz0057225;6.2;1648
zz0057226;6.3;2725
zz0057227;5.4;1903
zz0057229;8.1;1580
zz0057237;7.6;1366
zz0057238;7.0;795
zz0057239;7.3;1706
zz0057241;6.9;359
zz0057242;7.1;686
zz0057244;7.1;635
zz0057247;4.7;105
zz0057248;7.1;371
zz0057251;7.6;8834
zz0057254;6.9;4767
zz0057259;6.1;2412
zz0057261;6.9;17117
zz0057262;6.1;463
zz0057263;7.4;4104
zz0057268;5.0;378
zz0057270;4.2;217
zz0057271;5.5;199
zz0057273;3.0;539
zz0057274;7.1;350
zz0057277;8.3;3256
zz0057278;6.3;422
zz0057280;5.9;710
zz0057284;6.1;322
zz0057286;7.7;2402
zz0057289;6.0;104
zz0057293;6.2;326
zz0057295;6.5;2594
zz0057298;7.2;12679
zz0057302;5.0;203
zz0057303;6.3;109
zz0057307;6.8;689
zz0057311;6.4;524
zz0057312;6.6;555
zz0057317;6.5;299
zz0057323;7.5;2110
zz0057328;6.5;1398
zz0057329;7.0;5213
zz0057334;7.3;5145
zz0057336;7.3;2648
zz0057341;6.8;488
zz0057344;7.3;2958
zz0057345;7.6;27971
zz0057358;8.1;21361
zz0057360;5.9;1212
zz0057362;6.5;372
zz0057363;7.5;1838
zz0057371;6.0;292
zz0057372;6.7;15146
zz0057374;7.1;425
zz0057378;5.3;112
zz0057379;5.4;1636
zz0057380;6.2;1303
zz0057381;7.2;499
zz0057383;7.5;142
zz0057387;3.8;227
zz0057388;7.0;112
zz0057391;5.6;128
zz0057393;6.5;2228
zz0057396;6.1;815
zz0057400;6.5;608
zz0057401;6.8;2354
zz0057405;6.1;177
zz0057413;7.1;47484
zz0057414;5.9;483
zz0057415;6.6;227
zz0057422;6.5;1432
zz0057426;6.8;4116
zz0057427;7.8;18799
zz0057428;5.1;406
zz0057434;5.6;263
zz0057435;6.3;322
zz0057441;5.9;112
zz0057443;7.1;3796
zz0057444;6.9;372
zz0057446;5.3;162
zz0057447;5.6;484
zz0057449;6.7;10275
zz0057458;6.8;190
zz0057460;5.9;540
zz0057463;6.6;1133
zz0057465;6.7;2222
zz0057467;4.8;146
zz0057468;4.8;290
zz0057469;6.0;288
zz0057471;6.1;226
zz0057473;6.2;929
zz0057476;5.9;651
zz0057479;5.5;289
zz0057485;5.5;116
zz0057489;6.9;115
zz0057490;7.9;9894
zz0057495;7.4;10670
zz0057497;6.3;464
zz0057500;4.8;364
zz0057503;7.4;1733
zz0057504;5.5;131
zz0057507;3.0;4594
zz0057513;7.3;177
zz0057514;7.4;395
zz0057517;6.8;1562
zz0057518;6.1;2615
zz0057521;6.2;321
zz0057522;6.2;1042
zz0057523;7.1;2423
zz0057527;6.4;275
zz0057530;7.1;992
zz0057532;7.0;470
zz0057535;6.1;161
zz0057536;6.3;120
zz0057537;6.8;312
zz0057540;6.8;201
zz0057541;6.1;1326
zz0057542;7.1;2111
zz0057543;6.8;2376
zz0057544;6.9;127
zz0057546;7.2;87317
zz0057547;5.8;454
zz0057549;7.0;252
zz0057553;7.0;367
zz0057555;6.6;120
zz0057556;6.4;1162
zz0057558;6.1;627
zz0057560;5.7;423
zz0057565;8.4;31231
zz0057568;7.5;374
zz0057569;5.0;6779
zz0057574;5.5;110
zz0057577;6.5;152
zz0057578;7.7;5752
zz0057579;7.2;2095
zz0057580;6.5;645
zz0057581;7.0;4682
zz0057582;5.2;140
zz0057583;5.8;392
zz0057590;6.5;11371
zz0057591;7.9;5224
zz0057595;6.2;248
zz0057598;6.7;983
zz0057603;7.1;9991
zz0057608;6.8;2363
zz0057609;6.3;532
zz0057611;7.9;17472
zz0057616;7.0;511
zz0057619;7.1;201
zz0057620;6.6;142
zz0057622;6.2;1495
zz0057623;6.5;548
zz0057628;4.6;134
zz0057634;6.3;3284
zz0057637;7.7;1291
zz0057638;5.3;139
zz0057642;7.6;563
zz0057643;8.0;5489
zz0057646;5.9;1009
zz0057652;7.0;1378
zz0057656;7.0;124
zz0057664;7.4;406
zz0057667;6.4;185
zz0057676;6.2;168
zz0057677;6.5;172
zz0057678;5.7;143
zz0057681;6.6;1133
zz0057682;6.0;466
zz0057683;6.8;2212
zz0057687;6.9;3570
zz0057688;6.0;211
zz0057692;5.7;327
zz0057693;6.7;5995
zz0057694;7.9;2401
zz0057695;8.6;895
zz0057697;7.4;2990
zz0057701;4.2;275
zz0057706;4.8;237
zz0057709;5.3;135
zz0057713;7.2;122
zz0057714;7.2;1489
zz0057715;7.3;1493
zz0057716;6.5;119
zz0057717;7.6;302
zz0057718;6.3;682
zz0057724;5.7;103
zz0057725;7.0;311
zz0057805;5.3;104
zz0057808;4.7;137
zz0057809;7.3;3613
zz0057810;5.6;295
zz0057811;6.4;3424
zz0057812;7.2;4360
zz0057813;6.4;716
zz0057816;7.3;310
zz0057820;5.9;693
zz0057829;7.8;1351
zz0057831;7.7;20226
zz0057834;6.2;241
zz0057840;7.3;4662
zz0057841;8.1;448
zz0057842;7.6;2535
zz0057844;5.0;164
zz0057846;6.9;2425
zz0057851;6.1;517
zz0057853;6.6;394
zz0057858;6.1;103
zz0057859;2.9;2323
zz0057864;5.3;715
zz0057869;7.7;22127
zz0057870;7.0;1667
zz0057872;6.4;328
zz0057876;3.7;103
zz0057877;7.8;13368
zz0057878;6.8;1671
zz0057879;6.8;1754
zz0057883;7.6;2847
zz0057887;5.5;1299
zz0057889;6.7;634
zz0057890;5.8;484
zz0057891;4.9;155
zz0057892;7.6;780
zz0057894;7.1;375
zz0057897;6.4;643
zz0057899;7.1;235
zz0057904;4.4;143
zz0057905;6.4;668
zz0057917;6.5;1911
zz0057918;6.7;3957
zz0057920;6.2;2392
zz0057924;5.7;623
zz0057926;6.3;270
zz0057930;7.1;141
zz0057933;7.3;1605
zz0057935;8.3;4928
zz0057936;6.4;356
zz0057938;6.3;194
zz0057940;6.8;5011
zz0057941;7.3;178
zz0057952;6.2;2260
zz0057954;4.8;192
zz0057963;6.0;170
zz0057964;6.7;135
zz0057965;6.2;213
zz0057967;7.4;6099
zz0057974;5.5;319
zz0057984;3.1;164
zz0057985;5.4;575
zz0057986;5.7;2321
zz0057988;6.5;185
zz0057997;7.3;4631
zz0057999;7.2;1236
zz0058001;7.5;1912
zz0058003;7.6;13412
zz0058006;7.3;4003
zz0058007;4.4;1740
zz0058011;6.1;601
zz0058017;6.0;217
zz0058018;6.5;2787
zz0058019;6.4;825
zz0058021;6.8;210
zz0058022;8.1;2444
zz0058024;5.7;222
zz0058029;6.2;185
zz0058037;3.7;160
zz0058038;5.7;105
zz0058043;4.9;118
zz0058050;5.9;1331
zz0058056;6.1;492
zz0058060;6.0;1451
zz0058062;4.4;154
zz0058063;4.2;436
zz0058067;6.3;148
zz0058073;6.1;3473
zz0058075;5.8;117
zz0058079;3.0;322
zz0058083;8.0;19263
zz0058084;3.7;433
zz0058085;6.7;8050
zz0058088;4.4;248
zz0058089;7.0;8848
zz0058090;4.5;108
zz0058091;6.9;1491
zz0058092;7.4;9390
zz0058095;7.2;145
zz0058100;6.6;5080
zz0058101;5.9;996
zz0058104;5.5;475
zz0058105;6.1;479
zz0058106;5.5;269
zz0058110;5.4;382
zz0058113;4.7;203
zz0058122;7.4;471
zz0058123;7.0;1818
zz0058124;5.6;1851
zz0058125;7.3;206
zz0058126;8.3;2429
zz0058135;7.2;10923
zz0058138;7.4;5423
zz0058140;4.8;211
zz0058142;7.0;1120
zz0058145;5.5;357
zz0058150;7.7;168759
zz0058153;6.9;2164
zz0058154;6.3;1523
zz0058155;6.5;5072
zz0058159;6.6;332
zz0058161;5.5;268
zz0058164;7.1;653
zz0058165;6.2;622
zz0058166;7.1;1298
zz0058167;5.7;595
zz0058171;5.9;102
zz0058173;6.2;177
zz0058175;7.4;396
zz0058178;6.6;216
zz0058182;7.6;39382
zz0058186;6.0;109
zz0058191;6.7;1191
zz0058200;6.6;111
zz0058202;6.1;605
zz0058203;7.1;4355
zz0058204;5.3;190
zz0058206;6.5;131
zz0058208;3.1;2553
zz0058209;6.1;156
zz0058212;6.6;5592
zz0058213;7.6;12544
zz0058216;6.0;660
zz0058218;7.5;306
zz0058222;7.1;379
zz0058229;6.8;106
zz0058230;6.6;4735
zz0058231;6.7;297
zz0058232;7.0;657
zz0058234;5.4;137
zz0058238;6.3;1757
zz0058241;6.1;403
zz0058249;7.5;8141
zz0058255;5.8;235
zz0058257;7.2;460
zz0058259;6.5;231
zz0058262;7.1;6540
zz0058263;7.4;1856
zz0058265;7.0;6817
zz0058266;5.6;524
zz0058267;4.9;1173
zz0058270;6.7;123
zz0058275;7.5;2494
zz0058277;7.9;770
zz0058279;8.0;14540
zz0058281;6.5;221
zz0058283;6.9;2815
zz0058286;6.1;253
zz0058289;5.2;173
zz0058294;6.9;2375
zz0058296;6.2;184
zz0058297;6.0;130
zz0058301;5.9;971
zz0058304;4.1;294
zz0058305;6.6;220
zz0058306;6.8;220
zz0058307;6.3;1188
zz0058311;2.8;1653
zz0058312;4.7;171
zz0058316;6.8;458
zz0058318;6.2;431
zz0058320;6.3;346
zz0058323;6.6;580
zz0058324;7.2;4660
zz0058325;5.8;145
zz0058326;7.0;812
zz0058329;7.2;43655
zz0058331;7.8;154320
zz0058333;7.0;11973
zz0058334;5.5;113
zz0058335;7.5;8235
zz0058336;6.6;852
zz0058341;3.9;234
zz0058343;6.7;1412
zz0058348;6.4;139
zz0058349;8.1;1227
zz0058355;6.4;636
zz0058361;7.8;1074
zz0058368;6.3;208
zz0058369;6.6;269
zz0058371;6.7;2137
zz0058372;4.3;200
zz0058374;6.5;4309
zz0058375;6.5;117
zz0058382;7.1;4374
zz0058383;7.2;4754
zz0058384;5.1;1316
zz0058385;7.8;84812
zz0058390;7.3;6703
zz0058392;2.5;327
zz0058394;8.4;630
zz0058398;6.4;161
zz0058401;6.6;767
zz0058402;5.0;244
zz0058403;6.4;1636
zz0058404;7.6;10499
zz0058409;7.4;2713
zz0058411;6.4;130
zz0058413;7.0;716
zz0058414;8.0;1348
zz0058415;6.8;308
zz0058423;6.8;213
zz0058425;6.7;805
zz0058428;6.3;146
zz0058429;7.2;621
zz0058430;8.0;15394
zz0058437;6.3;1960
zz0058438;7.1;715
zz0058439;8.2;1073
zz0058440;4.9;886
zz0058446;5.6;119
zz0058450;7.8;22842
zz0058453;6.4;7621
zz0058456;6.3;1985
zz0058458;7.5;6624
zz0058461;8.0;192338
zz0058466;5.8;276
zz0058473;5.6;212
zz0058475;5.8;154
zz0058479;5.7;608
zz0058480;5.7;364
zz0058499;6.0;390
zz0058500;7.2;1925
zz0058507;5.9;658
zz0058512;3.7;149
zz0058515;6.6;231
zz0058522;5.6;103
zz0058523;5.9;654
zz0058525;6.6;1668
zz0058529;6.5;4540
zz0058530;6.5;6012
zz0058533;5.7;416
zz0058534;6.1;2505
zz0058541;7.4;909
zz0058544;6.7;5326
